date,group,formed_count,valid_count,mean_forward_return
2023-03-28,1,154,153,-0.03065191687336385
2023-03-28,2,154,154,-0.04302799808683876
2023-03-28,3,154,154,-0.031126795311302025
2023-03-28,4,154,154,-0.019924038279780853
2023-03-28,5,153,153,-0.011389914147212996
2023-03-29,1,154,153,-0.016046445009675052
2023-03-29,2,154,154,-0.040142765509548796
2023-03-29,3,153,153,-0.01613159842067893
2023-03-29,4,154,154,-0.014874733930202187
2023-03-29,5,153,153,-0.0024302092059048136
2023-03-30,1,154,153,-0.008646160520060842
2023-03-30,2,154,154,-0.022680485065622515
2023-03-30,3,153,153,-0.005710539644776886
2023-03-30,4,154,154,-0.005066597414446276
2023-03-30,5,153,153,0.003971000664237276
2023-03-31,1,154,153,-0.009745797966537935
2023-03-31,2,153,153,-0.028394657254991653
2023-03-31,3,153,153,-0.0008977318663651448
2023-03-31,4,153,153,-0.009845029192297846
2023-03-31,5,153,153,0.009393614880988365
2023-04-03,1,154,153,-0.022882282826453538
2023-04-03,2,154,154,-0.04936241966748182
2023-04-03,3,153,153,-0.019125598977413717
2023-04-03,4,154,154,-0.03011505550699709
2023-04-03,5,153,153,-9.925264437877865e-05
2023-04-04,1,154,153,-0.015606109499015797
2023-04-04,2,154,154,-0.03460896613069246
2023-04-04,3,154,154,-0.013033730824129133
2023-04-04,4,154,154,-0.0203296388663201
2023-04-04,5,153,153,0.01289212386060761
2023-04-06,1,154,153,-0.02665952408384329
2023-04-06,2,154,154,-0.053827501590848086
2023-04-06,3,154,153,-0.02643198636922704
2023-04-06,4,154,154,-0.04148106952214204
2023-04-06,5,153,153,0.0008521974120706994
2023-04-07,1,154,153,-0.03351024913982766
2023-04-07,2,154,154,-0.053462998445839356
2023-04-07,3,154,153,-0.037717783900639484
2023-04-07,4,154,154,-0.05053567924251501
2023-04-07,5,153,153,-0.002168744551520786
2023-04-10,1,154,153,-0.035071698971360185
2023-04-10,2,154,154,-0.0440500881591444
2023-04-10,3,153,152,-0.02661923522268556
2023-04-10,4,154,154,-0.03629156932563378
2023-04-10,5,153,153,-0.0023794848995084077
2023-04-11,1,155,154,-0.055077839406021754
2023-04-11,2,154,154,-0.05227581075527765
2023-04-11,3,154,153,-0.04509964606867981
2023-04-11,4,154,154,-0.04887443284979983
2023-04-11,5,154,154,-0.018026756317349468
2023-04-12,1,155,155,-0.042031088958207105
2023-04-12,2,155,155,-0.04412277408040123
2023-04-12,3,155,154,-0.04096121195357786
2023-04-12,4,155,155,-0.04361852983721707
2023-04-12,5,155,155,-0.005742648627562663
2023-04-13,1,155,155,-0.05177814121982139
2023-04-13,2,155,155,-0.04820806200941344
2023-04-13,3,155,154,-0.05056988101530958
2023-04-13,4,155,155,-0.04832163320818131
2023-04-13,5,155,155,-0.016349057586651894
2023-04-14,1,155,155,-0.04813693240669895
2023-04-14,2,155,154,-0.04240778105601412
2023-04-14,3,155,154,-0.042488271945667684
2023-04-14,4,155,155,-0.04472588726362386
2023-04-14,5,155,155,-0.013710644016798848
2023-04-17,1,155,155,-0.061520779544721925
2023-04-17,2,155,155,-0.04484903921867663
2023-04-17,3,155,154,-0.04336211830849937
2023-04-17,4,155,155,-0.04631926627295285
2023-04-17,5,154,154,-0.03185400380993763
2023-04-18,1,155,155,-0.058741764176490255
2023-04-18,2,155,155,-0.04344445896575469
2023-04-18,3,155,154,-0.037320059327610976
2023-04-18,4,155,155,-0.04526661604998718
2023-04-18,5,154,154,-0.03922411677972648
2023-04-19,1,155,155,-0.04920894517588262
2023-04-19,2,154,154,-0.032117725467990924
2023-04-19,3,155,154,-0.032283864065463436
2023-04-19,4,154,154,-0.03666742930912175
2023-04-19,5,154,154,-0.0333279805488391
2023-04-20,1,155,155,-0.05171985562220118
2023-04-20,2,154,154,-0.03702931359022739
2023-04-20,3,155,155,-0.049056920889845625
2023-04-20,4,154,154,-0.04727747418765179
2023-04-20,5,154,154,-0.041428957538203394
2023-04-21,1,154,154,-0.02952657537338308
2023-04-21,2,154,154,-0.01934506735479253
2023-04-21,3,154,154,-0.034210164687433195
2023-04-21,4,154,154,-0.025724936171508013
2023-04-21,5,153,153,-0.03425454572562295
2023-04-24,1,154,154,-0.02205129483569684
2023-04-24,2,154,154,-0.021261944337223077
2023-04-24,3,153,153,-0.024960791453693957
2023-04-24,4,154,154,-0.0258481233226757
2023-04-24,5,153,153,-0.029102237252876112
2023-04-25,1,155,155,0.00047344334392251724
2023-04-25,2,154,154,0.007156232919232321
2023-04-25,3,154,154,0.008465113879268647
2023-04-25,4,154,154,-0.0011963740419019655
2023-04-25,5,154,154,-0.0031385855347156014
2023-04-26,1,155,154,-0.02534810799296365
2023-04-26,2,155,155,-0.0005338149473107863
2023-04-26,3,154,154,0.001792819157915957
2023-04-26,4,155,155,0.0018757182759010877
2023-04-26,5,154,154,-0.014280521781810312
2023-04-27,1,154,154,-0.029323164384917322
2023-04-27,2,154,154,-0.005714460480762057
2023-04-27,3,154,154,0.004510678326217105
2023-04-27,4,154,154,-0.0022262332836272807
2023-04-27,5,154,154,-0.011450708250669267
2023-04-28,1,154,154,-0.042000980319441175
2023-04-28,2,153,153,-0.026264743189499656
2023-04-28,3,154,154,-0.017306638332849334
2023-04-28,4,153,153,-0.015611816004894571
2023-04-28,5,153,153,-0.02340753394032244
2023-05-04,1,153,153,-0.04788277514588905
2023-05-04,2,153,153,-0.020395422536460785
2023-05-04,3,153,153,-0.01967234470349127
2023-05-04,4,153,153,-0.017732798689181994
2023-05-04,5,153,153,-0.02889708675349337
2023-05-05,1,154,154,-0.028787362623775122
2023-05-05,2,153,153,-0.006062442974869512
2023-05-05,3,153,153,-0.004466264343939648
2023-05-05,4,153,153,-0.009935731245017548
2023-05-05,5,153,153,-0.010353461182434472
2023-05-08,1,154,154,-0.04363901369404259
2023-05-08,2,154,154,-0.00995797629203002
2023-05-08,3,153,153,-0.009390677226247002
2023-05-08,4,154,154,-0.020708767385757745
2023-05-08,5,153,153,-0.021320136588439377
2023-05-09,1,154,154,-0.048639667227189785
2023-05-09,2,153,153,-0.014895369438515327
2023-05-09,3,154,153,-0.020424360611805397
2023-05-09,4,153,153,-0.01601090376279964
2023-05-09,5,153,153,-0.025929525451293782
2023-05-10,1,154,154,-0.04922957676300757
2023-05-10,2,153,152,-0.018494799148690472
2023-05-10,3,154,154,-0.018627591663126306
2023-05-10,4,153,153,-0.01783739217957462
2023-05-10,5,153,153,-0.027478599854896014
2023-05-11,1,154,154,-0.03908716441030648
2023-05-11,2,154,153,-0.022985418380199657
2023-05-11,3,153,153,-0.020299291147259108
2023-05-11,4,154,154,-0.009109549976372743
2023-05-11,5,153,153,-0.020073224173127104
2023-05-12,1,154,154,-0.02599325145411804
2023-05-12,2,153,152,-0.0055772168666518955
2023-05-12,3,153,153,-0.007206514198118564
2023-05-12,4,153,153,0.005862608738879168
2023-05-12,5,153,153,-0.009402668920155653
2023-05-15,1,154,154,-0.03123862508134209
2023-05-15,2,153,152,-0.007574106087811678
2023-05-15,3,153,153,-0.007234814883468557
2023-05-15,4,153,153,0.0063294323951677296
2023-05-15,5,153,153,-0.020310292321214896
2023-05-16,1,153,153,-0.017474051041074044
2023-05-16,2,153,152,0.01394948409540746
2023-05-16,3,152,152,0.012502731364589723
2023-05-16,4,153,153,0.018090359704163807
2023-05-16,5,152,152,-0.0037597890828571616
2023-05-17,1,153,153,-0.022441813034377284
2023-05-17,2,153,152,0.017928637721214967
2023-05-17,3,152,152,0.0064990411558035486
2023-05-17,4,153,152,0.014584929890725287
2023-05-17,5,152,152,-0.014626800642239842
2023-05-18,1,153,152,-0.005856522645479346
2023-05-18,2,152,152,0.021493934486154314
2023-05-18,3,153,153,0.014349549028224651
2023-05-18,4,152,151,0.02070272904947183
2023-05-18,5,152,152,-0.006741790970525608
2023-05-19,1,153,152,0.0021580589048048895
2023-05-19,2,152,152,0.0206240628237521
2023-05-19,3,152,152,0.02353622705822531
2023-05-19,4,152,152,0.03310317976545049
2023-05-19,5,152,152,-0.0009541554863646879
2023-05-22,1,153,153,-0.01538551270667962
2023-05-22,2,152,151,0.024781130766872814
2023-05-22,3,152,152,0.02723620348027757
2023-05-22,4,152,152,0.02610762149345231
2023-05-22,5,152,152,-0.008230571402776068
2023-05-23,1,152,152,-0.007275758864322602
2023-05-23,2,152,152,0.03728806868964659
2023-05-23,3,151,151,0.044514949054993314
2023-05-23,4,152,152,0.03801665608112772
2023-05-23,5,151,151,-0.0006415311624505889
2023-05-24,1,152,152,-0.019529339109878405
2023-05-24,2,152,152,0.014792570066619368
2023-05-24,3,151,151,0.022273923049554976
2023-05-24,4,152,152,0.01840415535560086
2023-05-24,5,151,151,-0.008512060054641266
2023-05-25,1,152,152,-0.026900916859966973
2023-05-25,2,152,152,0.007821305362641333
2023-05-25,3,151,151,0.008212319451363841
2023-05-25,4,152,152,0.009408317091898431
2023-05-25,5,151,151,-0.01701925443836211
2023-05-26,1,152,152,-0.010492168251991446
2023-05-26,2,152,152,0.001338261793373486
2023-05-26,3,152,152,0.0035574155796368246
2023-05-26,4,152,152,0.012391857755757189
2023-05-26,5,151,151,-0.006323956429709769
2023-05-29,1,152,152,-0.002231979489571562
2023-05-29,2,152,152,0.0008433513967343977
2023-05-29,3,151,151,0.00957917939023757
2023-05-29,4,152,152,0.010493257174267684
2023-05-29,5,151,151,-0.00555313892016679
2023-05-30,1,152,152,-0.004061905000085356
2023-05-30,2,152,152,0.0031082157024133823
2023-05-30,3,151,151,0.016494099528766053
2023-05-30,4,152,152,0.013218623054856507
2023-05-30,5,151,151,-0.0074214138405152615
2023-05-31,1,152,152,0.015066371819195165
2023-05-31,2,151,151,0.020345572732280007
2023-05-31,3,151,151,0.025760523189323085
2023-05-31,4,151,151,0.034100857116546784
2023-05-31,5,151,151,0.014114242642151286
2023-06-01,1,152,151,0.020910662660710483
2023-06-01,2,152,152,0.018546470445810953
2023-06-01,3,151,151,0.016319556388457886
2023-06-01,4,152,152,0.024566866411258263
2023-06-01,5,151,151,0.022581838686737365
2023-06-02,1,152,151,0.007587830444304935
2023-06-02,2,151,151,0.011893774522478515
2023-06-02,3,152,152,0.01573967732966549
2023-06-02,4,151,151,0.021127254629371504
2023-06-02,5,151,151,0.005841207182425309
2023-06-05,1,152,151,0.00605943093299809
2023-06-05,2,151,151,0.00656448942222413
2023-06-05,3,152,152,0.005815377115294548
2023-06-05,4,151,151,0.015328597763623743
2023-06-05,5,151,151,0.0005958839746060289
2023-06-06,1,152,152,0.013578778785229997
2023-06-06,2,151,151,0.017198805324864553
2023-06-06,3,151,151,0.02559153356060321
2023-06-06,4,151,151,0.02613144599174273
2023-06-06,5,151,151,0.008110227092315162
2023-06-07,1,151,151,0.01853832787104542
2023-06-07,2,151,150,0.020527321838872868
2023-06-07,3,151,151,0.01717702564219511
2023-06-07,4,151,151,0.027056268742185613
2023-06-07,5,151,151,0.013966826306674432
2023-06-08,1,151,151,0.015830864209267135
2023-06-08,2,151,151,0.017118861738171474
2023-06-08,3,151,151,0.016276659772781376
2023-06-08,4,151,151,0.029965630608392156
2023-06-08,5,150,150,0.007881546668336287
2023-06-09,1,151,151,0.017643911900652474
2023-06-09,2,151,151,0.026504125204640933
2023-06-09,3,151,151,0.01811003834688689
2023-06-09,4,151,151,0.03026897288176554
2023-06-09,5,150,150,0.012468420659719473
2023-06-12,1,151,151,0.008784554806664941
2023-06-12,2,151,151,0.008857384945763215
2023-06-12,3,151,151,-0.001019183466642557
